customer_id,wilaya,subscription,tenure_months,monthly_spend_dzd,data_usage_gb,calls_count,complaints,recharge_frequency,usage_drop_pct,churn
C15055,Ouargla,Prepaid,14,1458.14,11.03,45,0,2,28.3,0
C15056,Oran,Prepaid,46,2621.74,16.13,31,0,5,25.3,0
C15057,Tizi Ouzou,Prepaid,7,1611.25,9.63,2,1,2,-0.1,1
C15058,Bejaia,Prepaid,30,1211.21,1.29,15,0,3,-18.9,0
C15059,Biskra,Postpaid,18,2194.47,22.49,41,0,1,29.9,0
C15060,Tiaret,Postpaid,1,2148.67,4.52,75,1,1,-20.0,0
C15061,Oran,Postpaid,22,2898.23,48.08,64,0,1,-20.0,0
C15062,Annaba,Prepaid,22,2191.13,32.17,42,0,6,23.0,0
C15063,Tiaret,Prepaid,8,1117.81,44.57,2,1,3,5.9,0
C15064,Chlef,Prepaid,16,1205.49,0.82,51,0,1,41.2,0
C15065,Algiers,Prepaid,24,542.07,4.59,57,0,2,30.4,0
C15066,Algiers,Prepaid,8,1135.19,27.26,42,0,3,-7.9,0
C15067,Ghardaia,Prepaid,26,1877.14,2.8,33,1,3,12.5,0
C15068,Ghardaia,Prepaid,23,1140.36,12.09,82,0,2,-8.0,0
C15069,Algiers,Prepaid,3,1119.53,29.31,40,0,4,39.9,0
C15070,Annaba,Prepaid,41,773.02,0.6,40,1,3,85.0,0
C15071,Algiers,Prepaid,19,1512.54,0.5,2,0,4,-20.0,0
C15072,Batna,Prepaid,15,1101.79,3.3,7,0,3,-20.0,0
C15073,Blida,Postpaid,20,1979.36,7.82,27,0,1,30.2,0
C15074,Tlemcen,Prepaid,13,798.78,13.08,33,1,4,17.4,0
C15075,Tizi Ouzou,Prepaid,17,1492.85,4.33,23,1,4,-16.9,0
C15076,Constantine,Prepaid,5,1667.09,3.45,42,1,1,-12.3,1
C15077,Constantine,Prepaid,47,1598.33,18.71,27,0,5,39.0,0
C15078,Tizi Ouzou,Prepaid,12,848.42,1.35,52,1,6,4.5,0
C15079,Ghardaia,Prepaid,27,1811.62,0.53,2,0,1,9.8,0
C15080,Algiers,Postpaid,15,1485.03,2.59,2,0,1,-20.0,0
C15081,Chlef,Prepaid,36,1206.73,0.7,62,1,4,-20.0,0
C15082,Ouargla,Prepaid,35,2333.42,3.33,38,0,5,22.2,0
C15083,Tizi Ouzou,Prepaid,7,1500.53,9.82,57,0,1,23.6,0
C15084,Tiaret,Prepaid,10,1659.6,2.61,47,1,4,1.6,1
C15085,Tiaret,Prepaid,5,817.64,3.59,50,0,1,72.6,1
C15086,Biskra,Prepaid,28,1865.38,23.98,8,0,1,6.2,0
C15087,Tlemcen,Prepaid,19,1960.03,20.36,44,0,2,12.1,0
C15088,Annaba,Prepaid,15,563.4,36.61,53,1,1,31.8,0
C15089,Blida,Prepaid,7,1475.56,4.6,26,1,6,-0.1,1
C15090,Annaba,Postpaid,5,2580.54,7.08,72,0,1,-12.1,0
C15091,Tlemcen,Prepaid,25,1261.9,45.16,15,1,2,35.2,0
C15092,Tizi Ouzou,Postpaid,12,2511.62,7.46,2,2,1,-3.1,0
C15093,Tiaret,Prepaid,14,1442.71,2.43,41,0,4,26.5,0
C15094,Blida,Postpaid,23,2821.79,1.33,30,1,1,23.8,0
C15095,Setif,Postpaid,24,2900.37,18.57,62,0,1,41.1,0
C15096,Ghardaia,Prepaid,2,1806.1,0.5,55,0,5,11.0,0
C15097,Oran,Prepaid,28,1954.63,3.82,89,1,4,11.2,0
C15098,Bejaia,Prepaid,12,1450.11,12.92,38,0,4,7.8,0
C15099,Blida,Prepaid,12,1698.75,11.45,51,0,3,16.2,0
C15100,Oran,Prepaid,24,690.09,3.09,58,1,6,0.4,0
C15101,Chlef,Postpaid,16,2207.64,21.34,41,0,1,47.9,0
C15102,Biskra,Prepaid,22,819.95,4.82,59,0,2,37.1,0
C15103,Tizi Ouzou,Prepaid,3,1432.12,38.67,37,2,4,-5.5,1
C15104,Algiers,Prepaid,18,1170.45,14.39,66,0,3,-5.2,0
C15105,Constantine,Prepaid,7,1994.32,23.56,71,1,4,15.1,0
C15106,Annaba,Prepaid,18,1568.12,7.81,50,0,2,11.3,0
C15107,Ouargla,Prepaid,20,1552.31,5.29,36,0,3,3.4,0
C15108,Chlef,Prepaid,2,2246.19,5.15,40,0,2,9.0,0
C15109,Algiers,Prepaid,7,1902.23,6.95,59,0,6,-8.8,0
C15110,Tlemcen,Prepaid,30,1919.22,17.05,28,1,2,1.6,0
C15111,Oran,Prepaid,16,1063.29,0.5,46,0,1,56.8,1
C15112,Tizi Ouzou,Prepaid,41,1161.69,20.6,2,0,6,-20.0,0
C15113,Batna,Postpaid,9,2343.52,17.24,39,0,1,47.6,0
C15114,Ghardaia,Prepaid,12,1420.02,4.7,79,1,3,29.4,0
C15115,Setif,Prepaid,42,1690.23,4.97,13,2,3,46.0,1
C15116,Ouargla,Postpaid,4,2390.87,0.6,53,1,1,38.4,1
C15117,Ghardaia,Postpaid,12,1522.55,3.03,51,0,1,20.5,0
C15118,Setif,Postpaid,11,2188.04,1.55,2,0,1,-11.1,0
C15119,Blida,Prepaid,36,1612.02,77.99,32,0,1,41.7,0
C15120,Oran,Postpaid,17,3054.18,5.05,12,1,1,34.1,0
C15121,Chlef,Prepaid,13,953.1,34.18,43,1,1,-0.1,0
C15122,Batna,Prepaid,21,1846.72,19.97,16,0,2,17.5,0
C15123,Algiers,Prepaid,21,1550.8,11.95,28,1,3,65.4,0
C15124,Blida,Prepaid,17,1366.9,20.44,5,0,5,21.5,0
C15125,Annaba,Prepaid,32,971.9,13.25,44,1,3,-20.0,0
C15126,Setif,Prepaid,9,1443.0,38.89,7,0,2,3.9,1
C15127,Bejaia,Prepaid,15,952.14,16.97,109,0,3,-15.0,0
C15128,Ouargla,Prepaid,30,629.85,30.42,46,0,1,-7.6,0
C15129,Setif,Prepaid,7,1607.8,5.1,46,2,3,21.3,1
C15130,Tiaret,Postpaid,7,1591.02,3.26,68,0,1,28.5,0
C15131,Bejaia,Prepaid,8,1586.39,4.22,40,1,2,41.2,1
C15132,Annaba,Postpaid,20,3240.02,1.53,21,1,1,24.7,0
C15133,Batna,Postpaid,7,3085.15,7.55,56,0,1,-20.0,0
C15134,Blida,Prepaid,6,1163.93,1.38,51,0,5,20.4,0
C15135,Bejaia,Prepaid,2,1141.21,11.1,46,0,1,-5.0,0
C15136,Batna,Prepaid,7,951.88,4.33,18,1,1,51.6,1
C15137,Ouargla,Prepaid,6,1331.44,1.55,26,0,3,27.8,0
C15138,Ouargla,Prepaid,39,1912.68,7.09,27,0,2,48.9,0
C15139,Annaba,Prepaid,20,1592.84,18.98,64,0,3,-20.0,0
C15140,Tiaret,Postpaid,45,2493.43,10.88,28,1,1,23.4,0
C15141,Tizi Ouzou,Prepaid,24,1536.67,2.63,9,0,5,3.4,0
C15142,Chlef,Prepaid,12,786.94,18.87,67,0,4,29.4,0
C15143,Ouargla,Prepaid,12,1301.78,68.0,10,0,4,75.4,0
C15144,Ouargla,Postpaid,31,2988.43,32.36,23,0,1,-20.0,0
C15145,Annaba,Prepaid,39,1738.77,4.95,18,0,4,13.4,0
C15146,Constantine,Prepaid,18,1953.6,28.37,2,0,4,46.2,0
C15147,Algiers,Postpaid,24,2995.99,15.77,48,1,1,-6.5,0
C15148,Tizi Ouzou,Prepaid,45,1566.48,1.75,57,1,3,0.1,0
C15149,Tlemcen,Postpaid,16,1242.25,2.27,27,2,1,14.9,0
C15150,Algiers,Prepaid,21,2004.97,3.66,44,0,7,37.6,0
C15151,Annaba,Prepaid,13,1009.69,6.69,65,0,1,58.9,0
C15152,Chlef,Prepaid,39,1375.44,2.8,48,1,3,6.5,0
C15153,Blida,Prepaid,21,1255.16,0.5,38,0,3,-8.2,0
C15154,Biskra,Postpaid,22,2663.3,28.56,37,1,1,-20.0,0
C15155,Ghardaia,Postpaid,45,1554.7,10.22,41,0,1,20.2,0
C15156,Tiaret,Prepaid,2,799.19,6.65,45,2,3,21.4,1
C15157,Tizi Ouzou,Prepaid,42,744.51,3.16,45,1,3,20.5,0
C15158,Algiers,Prepaid,1,2020.34,10.36,60,1,4,16.8,0
C15159,Blida,Prepaid,48,1598.56,13.54,59,2,7,40.9,1
C15160,Algiers,Postpaid,11,2255.81,26.62,110,1,1,27.0,0
C15161,Ouargla,Postpaid,24,2304.36,10.25,47,0,1,-8.3,0
C15162,Biskra,Postpaid,11,1549.92,3.26,24,0,1,33.4,0
C15163,Tlemcen,Prepaid,36,1077.6,27.9,32,0,5,29.9,0
C15164,Ghardaia,Postpaid,22,2414.58,23.04,72,2,1,34.0,0
C15165,Tiaret,Prepaid,26,1074.5,3.35,18,2,1,8.3,1
C15166,Tiaret,Prepaid,18,1463.48,45.17,77,1,4,-1.9,0
C15167,Setif,Postpaid,15,2880.02,4.53,37,0,1,45.2,0
C15168,Oran,Prepaid,15,1336.19,8.78,32,1,2,14.8,0
C15169,Annaba,Prepaid,10,1863.88,4.12,29,0,3,36.1,1
C15170,Chlef,Prepaid,19,1446.87,24.62,46,1,4,-11.5,0
C15171,Annaba,Postpaid,15,2751.19,4.45,21,1,1,12.6,0
C15172,Tlemcen,Prepaid,10,1294.89,5.86,35,0,4,36.5,0
C15173,Batna,Prepaid,31,1700.52,31.91,68,0,3,23.5,0
C15174,Algiers,Prepaid,18,1200.68,8.21,69,0,4,29.0,0
C15175,Constantine,Prepaid,35,1935.87,14.11,42,0,4,38.8,0
C15176,Tiaret,Prepaid,4,1930.42,14.76,59,1,4,-20.0,0
C15177,Setif,Prepaid,32,824.71,9.11,21,0,4,22.2,0
C15178,Oran,Prepaid,27,1460.2,13.7,40,0,1,36.5,0
C15179,Algiers,Prepaid,28,2540.69,15.39,68,0,2,32.0,0
C15180,Tizi Ouzou,Prepaid,15,1328.12,17.77,16,1,2,6.4,0
C15181,Annaba,Prepaid,23,721.08,17.16,88,0,6,78.2,0
C15182,Tizi Ouzou,Prepaid,22,1487.65,39.45,28,0,3,32.3,0
C15183,Ghardaia,Prepaid,42,1272.41,12.7,25,0,4,20.5,0
C15184,Chlef,Prepaid,29,1431.17,5.69,76,0,3,33.1,0
C15185,Tlemcen,Prepaid,24,2062.47,4.24,41,0,2,30.3,0
C15186,Tiaret,Prepaid,7,1563.95,11.12,24,1,1,9.2,1
C15187,Tizi Ouzou,Prepaid,8,1833.82,33.93,16,0,2,-0.8,1
C15188,Blida,Prepaid,15,2456.34,16.04,53,0,4,-20.0,0
C15189,Batna,Postpaid,9,3111.14,32.26,76,1,1,-20.0,0
C15190,Tiaret,Prepaid,12,1730.92,11.64,39,0,1,12.8,0
C15191,Oran,Prepaid,58,1584.3,1.13,47,0,1,-3.9,0
C15192,Bejaia,Postpaid,6,1863.79,24.83,45,0,1,51.9,0
C15193,Oran,Prepaid,53,1509.73,2.48,63,0,2,21.4,0
C15194,Chlef,Prepaid,10,1124.09,9.97,29,0,3,33.0,0
C15195,Constantine,Prepaid,22,1407.61,0.59,37,0,3,50.4,0
C15196,Biskra,Postpaid,25,2245.95,31.33,34,1,1,-9.0,0
C15197,Ghardaia,Postpaid,4,2806.45,7.78,102,1,1,49.7,0
C15198,Tlemcen,Prepaid,2,2003.87,5.39,10,0,3,2.3,1
C15199,Oran,Prepaid,24,1330.69,17.48,2,0,3,65.0,0
C15200,Bejaia,Prepaid,15,2341.88,6.52,60,0,1,-4.2,0
C15201,Bejaia,Prepaid,18,1409.87,35.94,36,0,5,56.9,0
C15202,Algiers,Prepaid,6,2164.26,1.56,31,1,4,-5.6,1
C15203,Tlemcen,Prepaid,4,1587.91,0.5,67,0,2,46.3,1
C15204,Biskra,Prepaid,11,1771.73,19.66,48,1,4,43.8,1
C15205,Constantine,Prepaid,27,1465.78,7.06,46,1,5,25.9,0
C15206,Annaba,Postpaid,7,2639.19,2.4,39,1,1,-20.0,0
C15207,Setif,Prepaid,15,624.47,7.23,65,2,3,48.0,1
C15208,Setif,Postpaid,13,3873.59,7.83,62,0,1,4.6,0
C15209,Ghardaia,Prepaid,28,1145.18,15.68,47,0,1,-11.6,0
C15210,Blida,Prepaid,8,2547.26,28.61,43,2,3,60.8,1
C15211,Tizi Ouzou,Prepaid,18,1800.85,18.97,42,0,3,-5.5,0
C15212,Ouargla,Prepaid,15,1545.72,7.74,29,1,1,49.0,0
C15213,Tlemcen,Postpaid,7,2747.34,0.5,51,2,1,-18.9,1
C15214,Tiaret,Prepaid,45,810.07,5.74,64,0,2,26.4,0
C15215,Ghardaia,Prepaid,25,559.23,16.47,51,1,4,-20.0,0
C15216,Tiaret,Prepaid,1,2315.73,3.06,68,2,5,41.1,1
C15217,Blida,Prepaid,10,1700.53,5.31,45,0,3,15.9,0
C15218,Blida,Prepaid,23,1062.27,18.14,42,0,1,27.8,0
C15219,Batna,Prepaid,13,400.0,85.0,2,0,1,-8.0,0
C15220,Setif,Prepaid,31,1437.56,8.91,39,0,3,31.5,0
C15221,Annaba,Prepaid,18,1870.27,10.05,50,0,1,-2.5,0
C15222,Oran,Prepaid,39,1626.14,12.68,40,0,3,32.5,0
C15223,Annaba,Prepaid,15,400.0,12.13,63,0,1,35.9,0
C15224,Constantine,Prepaid,16,1233.51,39.43,79,1,3,17.7,0
C15225,Ouargla,Prepaid,4,980.19,1.03,28,2,3,-20.0,1
C15226,Ouargla,Prepaid,41,1341.02,0.76,37,1,2,60.9,1
C15227,Bejaia,Prepaid,19,1534.56,23.25,16,0,1,59.2,0
C15228,Oran,Postpaid,15,3256.27,1.84,62,1,1,37.8,0
C15229,Constantine,Prepaid,19,1434.51,21.28,11,0,4,2.7,0
C15230,Oran,Postpaid,26,1688.15,9.68,18,2,1,33.3,0
C15231,Constantine,Postpaid,51,2314.54,16.04,28,2,1,-20.0,0
C15232,Batna,Prepaid,22,624.66,1.29,67,0,2,2.9,0
C15233,Batna,Prepaid,13,1398.94,10.46,3,1,3,-20.0,0
C15234,Blida,Prepaid,18,1227.47,8.84,21,0,1,7.2,0
C15235,Tlemcen,Prepaid,28,1055.51,23.34,78,0,4,-10.6,0
C15236,Oran,Prepaid,40,1445.63,0.5,2,0,3,-12.8,0
C15237,Chlef,Postpaid,34,3577.46,27.32,39,1,1,51.1,0
C15238,Blida,Postpaid,12,2119.82,2.0,28,1,1,51.4,0
C15239,Ouargla,Postpaid,15,2665.3,29.64,34,0,1,52.5,0
C15240,Annaba,Prepaid,10,1636.8,18.43,33,1,2,2.8,1
C15241,Batna,Prepaid,7,1225.6,28.56,28,0,4,10.8,0
C15242,Setif,Postpaid,39,1748.02,50.56,29,4,1,29.7,1
C15243,Batna,Prepaid,37,1507.25,2.7,54,0,4,-20.0,0
C15244,Setif,Prepaid,15,1876.23,11.63,57,2,3,26.0,0
C15245,Ghardaia,Prepaid,9,1515.27,9.77,81,0,3,14.4,0
C15246,Oran,Prepaid,16,1402.99,16.32,46,0,3,32.2,0
C15247,Oran,Prepaid,18,1036.91,3.32,48,2,3,-6.1,0
C15248,Constantine,Prepaid,2,417.31,1.14,30,0,2,-6.6,0
C15249,Ouargla,Prepaid,9,851.83,7.77,45,1,2,11.4,1
C15250,Biskra,Prepaid,14,1356.03,18.47,34,0,4,66.5,0
C15251,Setif,Prepaid,12,907.19,10.87,6,0,4,12.6,0
C15252,Ghardaia,Prepaid,9,1055.24,25.73,43,1,2,6.1,1
C15253,Tiaret,Prepaid,13,814.54,4.12,61,1,4,17.4,0
C15254,Tiaret,Prepaid,29,1270.77,6.97,78,2,1,12.5,0
C15255,Bejaia,Prepaid,40,1326.83,3.03,45,0,2,18.0,0
C15256,Algiers,Prepaid,9,1635.87,6.95,64,0,4,41.6,0
C15257,Annaba,Prepaid,13,1218.0,23.13,54,1,2,-12.1,0
C15258,Ghardaia,Postpaid,8,2224.02,8.63,43,0,1,15.5,0
C15259,Ghardaia,Prepaid,34,1211.57,36.43,40,0,3,37.7,0
C15260,Blida,Prepaid,36,1282.14,5.25,10,0,1,41.0,0
C15261,Constantine,Prepaid,9,475.49,3.65,62,0,5,13.6,0
C15262,Oran,Prepaid,27,1862.18,16.06,59,0,2,-17.3,0
C15263,Tiaret,Prepaid,14,1332.68,8.29,74,1,1,48.5,0
C15264,Annaba,Prepaid,8,2354.29,3.56,55,0,3,16.9,1
C15265,Blida,Postpaid,27,2066.74,2.82,31,2,1,31.9,0
C15266,Tlemcen,Prepaid,44,445.86,0.98,35,0,3,52.9,0
C15267,Chlef,Prepaid,21,1810.61,0.65,59,0,2,9.5,1
C15268,Algiers,Prepaid,13,418.2,11.07,81,0,2,23.2,0
C15269,Biskra,Postpaid,23,2895.44,4.27,42,0,1,18.7,0
C15270,Setif,Prepaid,16,1523.02,1.9,64,0,3,53.1,0
C15271,Setif,Prepaid,11,400.0,33.02,43,1,2,-20.0,1
C15272,Ghardaia,Prepaid,19,2228.86,19.6,43,1,5,47.6,0
C15273,Constantine,Prepaid,23,1598.58,4.79,12,1,4,9.5,0
C15274,Algiers,Prepaid,10,1871.05,18.95,58,0,3,27.1,0
C15275,Tlemcen,Prepaid,34,1064.3,19.4,52,0,2,21.9,0
C15276,Ghardaia,Prepaid,11,740.73,22.08,52,0,3,31.8,0
C15277,Batna,Postpaid,7,2203.18,6.18,47,0,1,26.2,0
C15278,Chlef,Prepaid,19,1095.82,35.26,33,0,6,-2.4,0
C15279,Tiaret,Postpaid,32,2606.53,34.94,82,1,1,23.6,0
C15280,Chlef,Prepaid,5,1477.09,2.37,32,0,6,25.3,0
C15281,Annaba,Prepaid,26,1376.71,2.08,62,1,3,18.4,0
C15282,Oran,Prepaid,18,1335.92,22.3,61,0,3,19.9,0
C15283,Batna,Prepaid,1,645.4,4.91,24,0,4,25.1,0
C15284,Oran,Prepaid,13,1174.28,38.31,44,0,2,23.1,0
C15285,Ouargla,Prepaid,13,1194.04,11.05,5,0,1,30.4,0
C15286,Ouargla,Prepaid,17,2084.04,19.76,72,0,3,49.8,0
C15287,Constantine,Prepaid,10,1450.36,4.26,66,1,1,47.4,1
C15288,Oran,Prepaid,18,2422.5,30.17,40,0,3,-1.4,0
C15289,Algiers,Postpaid,26,2832.35,9.05,65,1,1,-1.3,0
C15290,Algiers,Postpaid,23,1198.76,18.69,88,0,1,3.1,0
C15291,Ghardaia,Prepaid,12,400.0,18.8,50,0,2,3.5,0
C15292,Ouargla,Prepaid,10,570.08,1.22,32,0,2,34.4,1
C15293,Annaba,Prepaid,10,1636.58,28.58,48,1,3,52.4,1
C15294,Constantine,Prepaid,10,1680.12,12.54,62,0,4,12.3,0
C15295,Annaba,Prepaid,7,1652.84,21.2,71,0,1,4.7,0
C15296,Ghardaia,Prepaid,19,807.04,28.0,63,1,3,3.3,0
C15297,Tlemcen,Prepaid,22,1338.59,44.49,66,2,3,42.4,0
C15298,Blida,Prepaid,10,1898.05,0.5,20,0,4,34.8,0
C15299,Biskra,Prepaid,17,1087.98,12.2,35,0,2,5.3,0
C15300,Biskra,Prepaid,19,2051.74,2.28,22,2,3,70.6,1
C15301,Biskra,Prepaid,7,1658.24,6.71,77,1,1,38.7,1
C15302,Oran,Prepaid,37,1498.77,5.94,75,0,6,65.8,0
C15303,Bejaia,Postpaid,13,3438.55,7.75,27,1,1,-11.9,0
C15304,Bejaia,Postpaid,2,2465.12,17.53,36,1,1,25.9,1
C15305,Setif,Postpaid,12,2290.66,4.24,6,0,1,12.6,0
C15306,Tizi Ouzou,Prepaid,32,1843.48,1.65,60,1,3,13.0,0
C15307,Ghardaia,Prepaid,18,949.07,30.99,59,3,4,30.5,0
C15308,Oran,Prepaid,26,1051.72,15.42,51,0,4,-8.1,0
C15309,Algiers,Prepaid,23,1778.03,12.07,58,0,3,11.8,0
C15310,Oran,Prepaid,25,1176.37,4.05,62,0,3,44.4,0
C15311,Annaba,Prepaid,2,438.97,12.74,2,0,2,33.9,1
C15312,Tizi Ouzou,Prepaid,26,1370.22,13.5,78,1,3,25.1,0
C15313,Biskra,Prepaid,38,1398.64,15.88,71,0,1,43.3,0
C15314,Batna,Prepaid,10,1490.53,3.2,40,0,1,-8.0,0
C15315,Ouargla,Prepaid,11,1287.16,12.22,56,2,1,12.6,1
C15316,Constantine,Prepaid,29,1314.22,0.5,51,1,1,28.5,0
C15317,Oran,Prepaid,18,570.76,9.99,46,0,1,24.9,0
C15318,Tizi Ouzou,Postpaid,5,2848.04,11.26,80,0,1,19.4,0
C15319,Ghardaia,Prepaid,13,591.28,1.28,92,0,4,38.8,0
C15320,Ghardaia,Prepaid,23,807.15,14.7,20,0,1,23.3,0
C15321,Ouargla,Prepaid,46,1518.04,4.27,56,1,3,2.5,0
C15322,Blida,Prepaid,28,956.38,8.93,65,0,3,35.2,0
C15323,Oran,Postpaid,3,2726.45,33.93,5,0,1,18.1,0
C15324,Algiers,Prepaid,19,2255.96,31.62,67,1,2,-20.0,0
C15325,Batna,Prepaid,33,1184.78,14.0,60,1,1,65.0,1
C15326,Algiers,Prepaid,46,457.33,18.07,15,0,4,30.8,0
C15327,Constantine,Postpaid,23,2941.13,24.51,36,2,1,17.3,0
C15328,Tizi Ouzou,Prepaid,7,1919.33,53.91,83,0,3,36.8,0
C15329,Bejaia,Postpaid,6,2257.86,22.83,49,1,1,36.3,0
C15330,Tlemcen,Prepaid,24,908.25,11.04,78,0,1,-20.0,0
C15331,Ghardaia,Postpaid,27,2345.85,23.18,61,2,1,39.7,0
C15332,Tiaret,Postpaid,21,2681.4,23.95,64,1,1,26.3,0
C15333,Tlemcen,Prepaid,16,1230.68,11.08,24,0,4,5.4,0
C15334,Batna,Prepaid,12,2481.62,3.01,56,1,6,18.3,0
C15335,Algiers,Prepaid,4,1558.51,0.82,48,0,2,-15.6,0
C15336,Tlemcen,Prepaid,13,1961.99,6.21,49,0,3,11.7,0
C15337,Biskra,Prepaid,18,1418.33,10.65,46,1,4,29.2,0
C15338,Tlemcen,Prepaid,27,1622.48,0.5,34,2,2,22.0,1
C15339,Constantine,Prepaid,51,1156.84,22.08,52,1,4,-5.8,0
C15340,Blida,Prepaid,48,980.55,28.0,34,0,2,-5.6,0
C15341,Annaba,Prepaid,8,427.65,14.07,53,0,6,34.7,1
C15342,Tizi Ouzou,Prepaid,72,1296.09,9.16,50,0,3,48.4,0
C15343,Constantine,Prepaid,32,1875.43,3.11,52,0,5,20.1,0
C15344,Setif,Prepaid,7,836.31,28.32,31,1,2,20.2,1
C15345,Setif,Prepaid,14,1523.09,7.35,56,0,3,5.3,0
C15346,Batna,Prepaid,24,560.22,5.51,54,0,5,-5.6,0
C15347,Tizi Ouzou,Prepaid,15,1097.65,66.89,85,0,1,-11.3,0
C15348,Constantine,Postpaid,3,2177.46,0.91,25,0,1,19.4,0
C15349,Algiers,Postpaid,13,2241.07,9.71,91,0,1,-20.0,0
C15350,Bejaia,Prepaid,16,1891.24,8.91,53,0,4,32.2,0
C15351,Bejaia,Postpaid,29,3944.2,19.6,65,0,1,47.2,0
C15352,Bejaia,Postpaid,24,2139.53,15.33,17,0,1,0.9,0
C15353,Annaba,Prepaid,35,1269.62,19.51,67,0,2,33.8,0
C15354,Biskra,Prepaid,12,1232.02,3.09,14,1,4,16.7,0
C15355,Setif,Prepaid,13,843.26,9.08,21,0,2,1.9,0
C15356,Batna,Postpaid,24,2598.84,2.59,51,2,1,8.0,0
C15357,Tlemcen,Prepaid,16,906.81,1.1,60,1,3,-0.3,0
C15358,Tizi Ouzou,Postpaid,4,1682.26,23.95,20,0,1,19.5,0
C15359,Chlef,Prepaid,22,1062.54,38.36,65,0,1,32.1,0
C15360,Batna,Prepaid,5,1366.4,8.05,69,0,2,1.1,1
C15361,Algiers,Prepaid,22,2035.3,3.69,34,0,2,4.9,0
C15362,Oran,Prepaid,7,1329.3,23.65,48,0,1,22.1,0
C15363,Setif,Prepaid,63,1410.85,4.67,44,0,3,28.9,0
C15364,Tlemcen,Prepaid,54,2001.78,1.83,33,0,2,27.3,0
C15365,Constantine,Prepaid,22,1592.54,22.35,65,0,1,21.6,0
C15366,Tlemcen,Prepaid,22,1282.42,13.82,75,0,5,4.3,0
C15367,Annaba,Prepaid,50,1971.93,5.1,38,1,2,-15.3,0
C15368,Biskra,Prepaid,15,1048.99,8.7,46,0,3,43.5,0
C15369,Tizi Ouzou,Prepaid,11,708.66,7.13,81,0,4,25.0,0
C15370,Ouargla,Prepaid,7,1730.03,2.47,12,0,2,31.0,1
C15371,Chlef,Prepaid,67,2139.8,1.96,61,0,1,56.4,0
C15372,Annaba,Prepaid,10,689.11,33.89,102,0,3,9.5,0
C15373,Biskra,Prepaid,10,1256.7,9.13,42,0,5,64.0,1
C15374,Ouargla,Prepaid,16,816.66,36.52,72,0,4,62.4,0
C15375,Chlef,Prepaid,2,1415.25,25.36,50,0,2,0.6,0
C15376,Ouargla,Prepaid,22,1565.55,10.96,62,1,1,23.4,0
C15377,Algiers,Postpaid,38,2484.72,1.13,43,0,1,11.2,0
C15378,Tlemcen,Prepaid,3,1772.72,21.75,46,0,2,29.2,1
C15379,Ouargla,Prepaid,21,1665.49,0.5,47,0,2,-10.0,0
C15380,Tiaret,Prepaid,23,1885.1,7.05,61,0,4,23.4,0
C15381,Blida,Prepaid,27,2369.29,11.25,59,1,3,25.1,0
C15382,Batna,Prepaid,17,1412.46,3.61,2,1,3,9.6,0
C15383,Chlef,Prepaid,15,1518.15,0.66,43,0,3,42.6,0
C15384,Ouargla,Prepaid,14,1933.38,2.53,47,0,4,0.2,0
C15385,Batna,Postpaid,43,1820.91,1.88,36,1,1,17.3,0
C15386,Blida,Prepaid,15,1770.49,7.25,49,0,4,23.3,0
C15387,Tizi Ouzou,Prepaid,3,1073.98,26.02,54,1,3,15.4,1
C15388,Bejaia,Prepaid,6,1649.11,5.07,32,1,2,-10.4,0
C15389,Chlef,Postpaid,6,2799.18,26.29,62,0,1,31.0,0
C15390,Blida,Prepaid,3,2052.45,17.72,51,0,1,53.2,1
C15391,Tlemcen,Prepaid,21,1405.07,16.48,2,0,5,24.6,0
C15392,Setif,Prepaid,5,1529.06,12.64,25,0,2,25.0,1
C15393,Constantine,Prepaid,33,1438.42,30.86,14,0,5,6.1,0
C15394,Algiers,Prepaid,5,1134.67,38.16,37,0,2,-10.0,0
C15395,Blida,Prepaid,19,994.28,6.55,71,2,1,6.9,1
C15396,Bejaia,Prepaid,43,1518.39,4.51,45,1,4,-5.3,0
C15397,Annaba,Prepaid,12,1608.25,11.09,39,0,5,13.4,0
C15398,Algiers,Prepaid,15,1120.24,46.05,75,0,4,57.6,0
C15399,Tizi Ouzou,Prepaid,18,2018.11,17.2,50,0,2,10.5,0
C15400,Ouargla,Prepaid,29,1872.65,39.02,29,0,2,18.8,0
C15401,Ouargla,Postpaid,14,2796.43,10.79,49,0,1,53.3,0
C15402,Setif,Prepaid,3,1689.76,15.19,56,1,1,47.1,1
C15403,Algiers,Postpaid,15,3618.25,1.85,29,1,1,-11.8,0
C15404,Ouargla,Prepaid,32,1572.34,1.49,32,0,3,69.1,0
C15405,Batna,Prepaid,15,799.48,30.47,53,0,3,-10.7,0
C15406,Chlef,Prepaid,12,1651.54,19.77,45,0,4,45.9,0
C15407,Blida,Prepaid,25,1672.48,0.5,49,1,4,23.2,0
C15408,Ouargla,Prepaid,7,1505.44,13.73,21,0,1,10.0,0
C15409,Bejaia,Prepaid,33,1016.48,3.78,2,0,3,12.6,0
C15410,Annaba,Prepaid,11,1941.13,41.54,44,0,3,21.5,0
C15411,Constantine,Prepaid,18,1106.08,25.15,90,0,3,36.0,0
C15412,Oran,Prepaid,70,1537.51,31.34,45,1,5,-20.0,0
C15413,Annaba,Prepaid,13,1272.0,16.33,35,0,3,50.2,0
C15414,Biskra,Prepaid,14,1984.63,20.94,66,0,3,5.6,0
C15415,Annaba,Prepaid,16,1909.43,6.11,44,1,3,-20.0,0
